id,installation_id,facility_id,system_id,requesting_organization,work_category,room_area,impacts_mission,status,priority,trade,request_datetime,completion_datetime,problem_description,requested_action,actions_taken
3779be00-25ac-4110-aad0-c8f106f0177a,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J6,,,False,Completed,Maintenance,HVAC,1972-08-04 15:42:08.000000,1972-10-13 15:42:08,example text,example text,example text
f2bccd0b-35ad-40e7-a3a0-b23a640cd4eb,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J4,,,True,In Progress,Urgent,Fire Protection,2025-11-23 12:15:17.080253,,example text,example text,example text
bb99e88b-4d61-4c19-a257-b613364ccc95,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,True,Completed,Routine,HVAC,1954-11-30 04:26:29.000000,1955-06-13 04:26:29,example text,example text,example text
f25f9b0d-e04d-4e3e-8310-b332c84f3ffc,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,False,Completed,Routine,Electrical,1985-12-31 03:28:51.000000,1986-08-19 03:28:51,example text,example text,example text
dda6f730-f299-4402-a7e5-8ceaf551945e,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J5,,,False,Completed,Maintenance,HVAC,2006-10-12 12:36:14.000000,2006-12-13 12:36:14,example text,example text,example text
11954ec2-a640-46e2-92e3-86226d44b18c,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J6,,,False,Completed,Routine,Electrical,1977-05-10 15:13:55.000000,1978-01-23 15:13:55,example text,example text,example text
62741f1f-eeb9-4768-bd6a-61aef8bd1d3d,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J6,,,False,Completed,Routine,Fire Protection,1965-05-17 22:04:40.000000,1965-10-18 22:04:40,Clean agent suppression cylinder low pressure indicator showing red on agent room panel.,Recharge clean agent cylinder coordinate with system vendor inspect for leaks and certify weight.,Coordinated with agent vendor recharged clean agent suppression cylinder to design weight inspected actuation head for leaks and certified system ready.
10b24283-749e-4429-8e46-797e2e4adbb5,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J6,,,True,In Progress,Routine,Electrical,2025-11-08 06:52:53.080339,,Foam concentrate tank in aircraft rescue area showing level below minimum required.,Verify foam level refill concentrate to minimum required level and test proportioning system.,Pumped foam concentrate to minimum level per design volume performed draw-down proportioning test at 3 percent concentration and documented.
2b809710-091f-4562-b400-f5af3f4cad0a,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J4,,,False,Completed,Maintenance,Structural,1987-12-31 19:08:47.000000,1988-03-12 19:08:47,example text,example text,example text
18b0962e-25ae-4c6e-a59a-d7967586e8d3,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,False,Completed,Maintenance,HVAC,2019-10-09 04:05:43.000000,2020-04-07 04:05:43,Flow switch on wet pipe riser 1 failing to send signal to fire alarm panel.,Troubleshoot flow switch wiring repair connection perform flow test and verify alarm at panel.,Reconnected flow switch wiring at terminal strip on wet pipe riser 1 confirmed alarm within 90 seconds of flow performed full flow test and documented.
1f36d602-ee30-4df0-8e17-f7d1cd2ceb30,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J1,,,True,Approved,Routine,Fire Protection,2026-01-20 05:12:03.080381,,example text,example text,
c5c44e23-28c1-45a9-96c3-0528f2096744,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J5,,,False,Completed,Maintenance,Plumbing,1964-03-27 01:29:01.000000,1964-05-25 01:29:01,example text,example text,example text
14b9defa-c20d-43e6-a7d6-7cb280fb436f,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J3,,,True,In Progress,Maintenance,Fire Protection,2026-01-24 16:20:32.080409,,example text,example text,
7b22f22f-7bfe-49ab-88df-13c3c6879798,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,True,Completed,Urgent,Fire Protection,1968-03-29 08:08:44.000000,1969-03-06 08:08:44,example text,example text,example text
1a213d1c-d018-4000-a7c0-8f2c7ac7b3e6,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,False,Completed,Routine,Plumbing,1969-12-29 23:41:21.000000,1970-11-26 23:41:21,Fire extinguisher in electrical room showing pressure gauge in red zone.,Replace fire extinguisher with properly charged unit remove discharged unit and document replacement.,Replaced discharged extinguisher in electrical room with new 5-pound ABC unit tagged with inspection date and posted service record on cabinet door.
6ef68342-8ce0-4397-8a15-64b080df7dcf,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J3,,,False,Approved,Routine,Plumbing,2026-02-08 23:11:54.080451,,example text,example text,
62b9ea4f-bef6-46b5-a843-ee4b58438466,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J4,,,False,Completed,Routine,Electrical,1970-02-27 22:27:31.000000,1970-06-15 22:27:31,example text,example text,example text
26d78360-8203-4078-8362-65940f0f6077,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J4,,,True,Completed,Maintenance,Plumbing,1952-11-09 17:00:25.000000,1953-01-15 17:00:25,Fire alarm pull station at main entrance missing protective cover.,Replace missing pull station protective cover inspect for additional exposed stations and document.,Installed steel wire guard pull station cover at main entrance secured with tamper-resistant screws verified pull rod exposed and functional and documented.
6c29c7c6-224d-4b4c-959a-6291f27bcfaa,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,False,Completed,Routine,Structural,1962-12-16 19:07:47.000000,1963-03-20 19:07:47,Dry pipe system tripped during cold snap due to failed heat tape on drum drip.,Repair or replace failed heat tape restore drum drip drainage and perform dry pipe trip test.,Replaced failed heat tape on drum drip cleared ice blockage performed dry pipe trip test confirmed trip in 28 seconds and restored system to service.
8105e65e-e2c8-4f34-bf2c-bcf85fe50fa7,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,True,Completed,Maintenance,Fire Protection,1977-11-16 01:04:13.000000,1978-01-08 01:04:13,example text,example text,example text
45471003-28e8-4cac-8795-5ace25470ec6,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J3,,,False,Approved,Routine,Fire Protection,2026-02-22 16:41:34.080522,,Detection zone 11 on fire panel showing dirty detector supervisory fault.,Clean or replace dirty detector head test sensitivity restore zone supervision and document reading.,
454b2880-b54e-45ad-92ce-094ac979851d,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,True,Completed,Emergency,Electrical,1982-03-25 18:38:15.000000,1982-11-28 18:38:15,Waterflow alarm on riser 4 activating without zone isolation showing flow.,Trace waterflow alarm isolate valve inspect for passing seat repair or replace and retest system.,Traced waterflow alarm on riser 4 to passing OS and Y valve seat rebuilt valve with new disc tested seat pressure confirmed no bypass flow.
0495ddd2-ad91-4a69-8a6b-87ce6fc5e57a,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J1,,,False,Completed,Routine,HVAC,1988-07-20 12:45:08.000000,1988-12-07 12:45:08,example text,example text,example text
eaeb7860-303f-4245-8e9d-69480e716e02,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J6,,,False,Completed,Maintenance,Electrical,1963-12-24 14:56:55.000000,1964-04-01 14:56:55,example text,example text,example text
f63b93b9-7eb2-4945-a329-6daa4f97316e,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,True,Approved,Routine,Electrical,2026-01-29 20:37:59.080577,,example text,example text,
59ff9859-d023-47ce-b58c-640e75e1d9c4,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,False,Approved,Routine,Fire Protection,2026-01-27 13:46:56.080590,,example text,example text,
1577e21c-f4c6-48b7-a646-c761d0d70aee,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,True,Completed,Urgent,Electrical,1990-11-07 03:24:29.000000,1991-10-26 03:24:29,Deluge system solenoid valve not opening on command during quarterly test.,Troubleshoot deluge solenoid valve inspect coil and pilot trim replace if failed and test release.,Replaced deluge solenoid coil inspected pilot trim found restricted orifice cleaned and retested valve opening fully in under 1 second during quarterly test.
084a3e97-c5af-4357-bc13-71f573814f5a,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J6,,,False,Approved,Maintenance,Structural,2026-03-13 02:06:20.080617,,example text,example text,
1e639cc3-1d8c-4afa-8e02-d11a839f93b6,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J1,,,True,Submitted,Maintenance,Structural,2026-01-27 02:02:55.080632,,Deluge system detection circuit showing ground fault on panel zone.,Trace ground fault on deluge detection zone repair insulation restore clean circuit and test.,
e55d5727-b2cc-4098-83d7-48f57c759b88,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J3,,,True,Completed,Maintenance,Fire Protection,2016-12-25 14:38:43.000000,2017-08-27 14:38:43,Dry pipe riser check valve showing reverse leakage past clapper seat.,Inspect dry pipe riser clapper replace if passing water restore full seating and perform system test.,Replaced dry pipe riser clapper with new seat and disc assembly performed trip test confirmed clean seating at 40 PSI supervisory and documented.
367ad4b0-57ad-4cac-97bd-940e7840fe15,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J5,,,False,Completed,Maintenance,Structural,1978-03-17 13:48:27.000000,1978-10-08 13:48:27,example text,example text,example text
6a12b0d3-f9a6-4f6d-8f4e-4dd6e47d3157,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J6,,,True,Approved,Maintenance,Structural,2026-02-01 06:23:05.080676,,Waterflow alarm bell at building exterior not activating during alarm test.,Repair or replace waterflow alarm bell wiring restore bell operation and test during flow test.,
ca22ea8e-752b-4c66-b254-ff5aa706fbfd,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J4,,,False,Completed,Emergency,Plumbing,1957-01-19 12:02:23.000000,1957-11-21 12:02:23,example text,example text,example text
b2a2e7ee-dc9c-404c-961d-a72fb1cd69c3,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J6,,,True,Submitted,Maintenance,Electrical,2026-02-03 15:12:26.080704,,example text,example text,
4f90e40a-f382-4d83-9ad8-a00df5f84ad6,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J1,,,False,Completed,Routine,HVAC,1968-06-11 14:34:37.000000,1969-06-10 14:34:37,Pre-action system solenoid valve failing to respond during functional test.,Troubleshoot pre-action solenoid valve replace coil or valve trim and perform functional release test.,Replaced pre-action solenoid coil with OEM part energized coil confirmed valve opens in under 1 second performed functional release test and certified.
2cf86815-d54f-4b76-8e97-291b08e1a57c,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,c7c2299b-647d-4d23-8d54-893e789ceab7,J2,,,True,Completed,Emergency,HVAC,1984-12-25 14:35:41.000000,1985-01-10 14:35:41,example text,example text,example text
24009d28-d1de-443d-98bf-c1089805328f,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J1,,,False,Completed,Urgent,HVAC,2002-02-03 05:18:57.000000,2002-07-31 05:18:57,example text,example text,example text
91fd5741-3aa7-45e9-b395-d0b4bbb284fb,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J2,,,True,Approved,Maintenance,HVAC,2025-12-17 04:42:51.080765,,example text,example text,
86053425-7bb9-4bb8-a49b-3092d34f8a28,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J1,,,False,Completed,Routine,Plumbing,2017-05-18 09:20:28.000000,2018-03-26 09:20:28,example text,example text,example text
edc68d0b-148c-4b58-aead-fbd0333c77fd,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J4,,,True,In Progress,Routine,Electrical,2025-11-14 13:25:07.080793,,example text,example text,
a9735a22-172d-423b-94cd-ee7f0463000b,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J1,,,True,Completed,Maintenance,Electrical,2019-08-04 06:51:20.000000,2019-08-22 06:51:20,example text,example text,example text
8585bf9a-a27a-47a1-aa63-51574b199d61,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J2,,,False,In Progress,Emergency,HVAC,2026-02-22 17:45:47.080821,,example text,example text,
45ff0803-ef1d-44f1-85d9-a7055fdf822b,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J6,,,True,Completed,Routine,Electrical,1995-07-01 10:20:35.000000,1996-04-24 10:20:35,example text,example text,example text
a0370e23-2b9c-4265-88e0-e9037fbdced3,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J4,,,True,Approved,Routine,Electrical,2025-11-29 22:10:30.080847,,example text,example text,
ff280129-aafd-4829-8ac9-1cf44aeee92b,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J4,,,True,In Progress,Maintenance,Fire Protection,2026-01-31 16:45:59.080860,,example text,example text,
2f293ed7-343c-4195-9fbd-c0d069dc83f7,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J6,,,True,Completed,Urgent,Structural,2013-11-05 01:26:37.000000,2014-05-17 01:26:37,example text,example text,example text
3e7cae5c-7f44-44cb-b740-36819733aa99,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J2,,,False,Completed,Maintenance,Electrical,2003-01-13 09:40:27.000000,2003-11-09 09:40:27,example text,example text,example text
41232ddd-8468-4c06-8c40-170ec6959405,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J2,,,True,Approved,Routine,Fire Protection,2026-01-09 20:34:25.080902,,example text,example text,
68c60485-80f6-461e-9261-17475002a885,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J2,,,True,Approved,Urgent,Fire Protection,2026-02-05 20:19:00.080915,,example text,example text,
677c7902-a4c1-4a40-9560-46053b7cb9c0,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J4,,,True,In Progress,Routine,Plumbing,2026-01-05 22:41:49.080928,,example text,example text,example text
aba93c5c-0642-49c9-a1ad-c3755ec12b87,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J2,,,False,Completed,Maintenance,Electrical,2024-07-15 03:36:48.000000,2024-10-03 03:36:48,example text,example text,example text
ce911430-0e13-40b6-a3ee-539f8494b528,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J2,,,False,Completed,Routine,Plumbing,2015-06-28 03:19:38.000000,2015-09-22 03:19:38,example text,example text,example text
1b2167dd-38f2-440d-97ed-59b190c0ca26,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J5,,,True,Completed,Routine,HVAC,2001-03-18 16:05:01.000000,2001-06-24 16:05:01,example text,example text,example text
6774adbe-1780-4acc-891d-0c3655198ec9,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J4,,,True,Completed,Emergency,Electrical,1982-04-05 23:01:46.000000,1982-09-08 23:01:46,example text,example text,example text
01bb6d52-5771-4861-a2a6-767363814a37,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J5,,,False,Approved,Maintenance,HVAC,2026-01-17 04:07:52.080998,,example text,example text,
e6f65d69-8768-4bf3-bc97-5f194c930b7e,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J2,,,True,In Progress,Urgent,Fire Protection,2025-10-17 19:45:52.081012,,example text,example text,
912136b2-e392-48df-95e4-da829d542ce4,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J5,,,True,In Progress,Routine,Fire Protection,2025-11-28 03:48:21.081025,,example text,example text,
f05f6240-0230-4882-9b3c-940d20cdae6e,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J6,,,False,Completed,Maintenance,Fire Protection,2024-08-28 13:52:58.000000,2024-10-19 13:52:58,example text,example text,example text
3b3de4ab-9afc-406c-a0de-de0e57ebf3e8,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J6,,,False,Completed,Maintenance,HVAC,1988-03-09 23:42:09.000000,1988-07-05 23:42:09,example text,example text,example text
8852cd59-99bb-4fe5-b626-781befba8df5,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J1,,,True,Completed,Maintenance,HVAC,1981-02-20 08:02:31.000000,1982-02-16 08:02:31,example text,example text,example text
a12bc14a-d6d0-419b-bdfb-507c18358cbd,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J1,,,True,Completed,Routine,Electrical,1995-09-12 21:07:35.000000,1996-05-08 21:07:35,example text,example text,example text
a7def900-2baa-4e76-86b2-4adf0c78ba4b,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J2,,,True,Completed,Maintenance,Fire Protection,2004-04-20 10:35:37.000000,2004-08-13 10:35:37,example text,example text,example text
e850dde2-3f25-48c7-8826-8e585fcbb07f,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,96174b16-b2e1-4e85-b120-aa73669c4300,J3,,,False,Completed,Maintenance,HVAC,1975-07-04 01:51:03.000000,1976-05-05 01:51:03,example text,example text,example text
f49a2059-09bb-49aa-8816-373c8b0aef06,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,b72f9a38-37a0-43cd-a848-aba37883fdff,J6,,,False,In Progress,Routine,Fire Protection,2025-11-14 13:52:06.081131,,example text,example text,example text
47873fde-64b7-47ae-ac6c-8b3daee633e2,78c6dda1-d13b-4594-8a93-afa8c335ff6e,dadc0742-134f-4e79-b4eb-37607663fa98,b72f9a38-37a0-43cd-a848-aba37883fdff,J6,,,True,Completed,Routine,Plumbing,1955-08-21 23:01:45.000000,1956-06-08 23:01:45,Desk surface laminate peeling along edges and seams indicating material degradation and reduced durability.,Refinish or replace desktop surface to restore durability.,Installed replacement surface and restored durability.
