id,facility_id,system_type_key,title,year_constructed,age_years,condition_index,life_expectancy
8b2561ca-f486-4f64-8f85-e38addf4dc32,e19128cd-fa51-4162-a429-85f58ba06283,22,Special construction2,2015,11,63.87,30
152cdbcb-b4a7-4927-89f6-63f5d3f2591b,dadc0742-134f-4e79-b4eb-37607663fa98,1,Foundation,2016,10,60.61,60
140de023-9291-402a-90e5-c4e94932f5c9,dadc0742-134f-4e79-b4eb-37607663fa98,2,Basement,2011,15,80.76,60
42ea1e9e-45df-432b-982b-32fc3b6a2be1,dadc0742-134f-4e79-b4eb-37607663fa98,3,Superstructure,2005,21,60.89,50
4201e9c2-a50d-4865-9920-35208bd0c895,dadc0742-134f-4e79-b4eb-37607663fa98,4,Exterior Structure,2019,7,61.8,40
10bd8bbf-68a7-40eb-95d9-19a66cc6d554,dadc0742-134f-4e79-b4eb-37607663fa98,5,Roofing,2021,5,84.27,20
62ad3649-42f9-44a3-bda0-fe4661b09178,dadc0742-134f-4e79-b4eb-37607663fa98,6,Interior Construction,1999,27,68.11,30
f379b0c4-2ff0-4cc0-bbb1-b5eb72b1bffb,dadc0742-134f-4e79-b4eb-37607663fa98,7,Stairs,1977,49,59.17,40
99591c38-b7bd-48f7-a5b3-5b4b9f2b45b8,dadc0742-134f-4e79-b4eb-37607663fa98,8,Interior Finishes,2008,18,63.92,20
58cd23d9-30fb-4972-a36b-11726fcb45c0,dadc0742-134f-4e79-b4eb-37607663fa98,9,Conveying,1988,38,77.71,10
50a5b922-e1ae-4e58-83de-889085baa9d3,dadc0742-134f-4e79-b4eb-37607663fa98,10,Plumbing,2012,14,86.18,30
7c008e1f-0b72-4b03-9a06-a53cf3862bcc,dadc0742-134f-4e79-b4eb-37607663fa98,12,HVAC,1998,28,77.64,40
c7c2299b-647d-4d23-8d54-893e789ceab7,dadc0742-134f-4e79-b4eb-37607663fa98,13,Fire Protection,1950,76,55.77,30
96174b16-b2e1-4e85-b120-aa73669c4300,dadc0742-134f-4e79-b4eb-37607663fa98,14,Electric,1973,53,25.45,40
b72f9a38-37a0-43cd-a848-aba37883fdff,dadc0742-134f-4e79-b4eb-37607663fa98,15,Furnishing,1954,72,56.42,20
ac8d0bab-2786-4a60-bf03-e6bf695e461c,dadc0742-134f-4e79-b4eb-37607663fa98,16,Protection,2007,19,68.14,10
1787253c-c419-489e-8830-5bd98cbb0aa7,dadc0742-134f-4e79-b4eb-37607663fa98,18,Improvements,2001,25,63.72,10
f2f4c63b-a928-42c3-a422-4add7a282c80,dadc0742-134f-4e79-b4eb-37607663fa98,19,Utilities,2023,3,57.46,30
10543218-4587-40f2-a74b-71bf056d9733,dadc0742-134f-4e79-b4eb-37607663fa98,20,Distribution,2011,15,77.58,30
e42ea57d-bbf0-4282-8bf4-9275bf3da06f,dadc0742-134f-4e79-b4eb-37607663fa98,21,Other Construction,2010,16,71.05,30
60001ce6-ef81-4959-9c0d-a62d3970d54b,dadc0742-134f-4e79-b4eb-37607663fa98,22,Special construction2,2013,13,58.38,30
948da564-19ba-4a50-a894-ec1ec2dea56a,f5be0a06-4c4d-4d7d-9ea2-03af37308228,1,Foundation,2024,2,76.56,60
088730e9-26bc-4e02-b1c3-d01dc0974257,f5be0a06-4c4d-4d7d-9ea2-03af37308228,2,Basement,1992,34,63.92,60
18cb8461-5c7a-4578-99c2-2969c416c51b,f5be0a06-4c4d-4d7d-9ea2-03af37308228,3,Superstructure,1954,72,53.0,50
3cca7423-de1b-4a14-b158-643f908fa9af,f5be0a06-4c4d-4d7d-9ea2-03af37308228,4,Exterior Structure,1987,39,71.47,40
6741dc3d-5823-40f2-84d9-c7ec257ad0b2,f5be0a06-4c4d-4d7d-9ea2-03af37308228,5,Roofing,2026,0,73.75,20
700c0768-b01b-48c4-b23f-42c185adb7df,f5be0a06-4c4d-4d7d-9ea2-03af37308228,6,Interior Construction,2013,13,70.02,30
ea41c2cf-a075-4607-8c0f-81763ab94093,f5be0a06-4c4d-4d7d-9ea2-03af37308228,7,Stairs,2026,0,79.08,40
2acdff2c-9884-4682-b968-e877f6063666,f5be0a06-4c4d-4d7d-9ea2-03af37308228,8,Interior Finishes,1989,37,84.56,20
ad1f2f0e-7340-4c0b-ac7e-199621fed77a,f5be0a06-4c4d-4d7d-9ea2-03af37308228,9,Conveying,2005,21,55.26,10
d65ddf5e-5861-4d04-b23b-fd34188aadad,f5be0a06-4c4d-4d7d-9ea2-03af37308228,10,Plumbing,2025,1,69.34,30
39c635f1-82ef-4c5d-b688-e54fc9207529,f5be0a06-4c4d-4d7d-9ea2-03af37308228,12,HVAC,1947,79,64.69,40
9ac84298-7f4d-489b-a09d-ace1d0fa2576,f5be0a06-4c4d-4d7d-9ea2-03af37308228,13,Fire Protection,1963,63,70.71,30
25cf85e2-7791-4f5f-92f1-d4c22bc167b0,f5be0a06-4c4d-4d7d-9ea2-03af37308228,14,Electric,1987,39,72.28,40
51780d94-6fa2-4f4c-a031-8490038cb0ba,f5be0a06-4c4d-4d7d-9ea2-03af37308228,15,Furnishing,1951,75,66.02,20
5a70914e-b743-42b2-95a6-ad8d58b61848,f5be0a06-4c4d-4d7d-9ea2-03af37308228,16,Protection,1989,37,70.14,10
3db11fdb-1a4b-45f4-af6c-336ada29a5cc,f5be0a06-4c4d-4d7d-9ea2-03af37308228,17,Special construction,1947,79,68.94,10
e68ada26-d851-4daf-881a-9ea7fb52b94f,f5be0a06-4c4d-4d7d-9ea2-03af37308228,18,Improvements,2013,13,55.54,10
9842756c-fdee-42c9-85ef-a7f104837177,f5be0a06-4c4d-4d7d-9ea2-03af37308228,19,Utilities,1997,29,70.0,30
3a1a64ec-ab1b-4af2-baf8-92d8d9671cc0,f5be0a06-4c4d-4d7d-9ea2-03af37308228,20,Distribution,1997,29,84.74,30
61024c91-626d-4d35-9e8c-ec76f188c6d1,f5be0a06-4c4d-4d7d-9ea2-03af37308228,21,Other Construction,2003,23,72.44,30
bf34f81a-f582-4ebd-8d2f-77018e6d7cb3,f5be0a06-4c4d-4d7d-9ea2-03af37308228,22,Special construction2,2000,26,62.12,30
0fa9177f-868b-4208-b1db-ac76442e5868,169425d5-32ac-4488-a210-021c0121d514,1,Foundation,2008,18,63.81,60
6a2ddfb4-4712-4e02-b83b-18ff0ba9456e,169425d5-32ac-4488-a210-021c0121d514,2,Basement,2001,25,50.63,60
f10a7e42-d7c7-4189-8c5b-22794d59df32,169425d5-32ac-4488-a210-021c0121d514,3,Superstructure,1983,43,84.22,50
e31ea6f4-ab9b-492c-be99-00e09b6b1a8b,169425d5-32ac-4488-a210-021c0121d514,4,Exterior Structure,1999,27,48.95,40
2ec6e9e6-d234-42bc-994a-a2ca7036893e,169425d5-32ac-4488-a210-021c0121d514,5,Roofing,1996,30,28.43,20
b1268604-2e52-47c1-81db-b4aff2c93a6b,169425d5-32ac-4488-a210-021c0121d514,6,Interior Construction,2001,25,69.73,30
dc369407-01c7-4be3-81bb-1d811ddf9cf7,169425d5-32ac-4488-a210-021c0121d514,7,Stairs,2004,22,67.61,40
91060b22-5b66-47a2-a5ed-9f56c68f7e0a,169425d5-32ac-4488-a210-021c0121d514,8,Interior Finishes,2006,20,80.55,20
23934969-75b4-4339-a1e6-9c5b80e80f2b,169425d5-32ac-4488-a210-021c0121d514,9,Conveying,1993,33,70.45,10
27fa8b86-aced-4ee3-8d3a-07860d01a80d,169425d5-32ac-4488-a210-021c0121d514,10,Plumbing,2010,16,78.1,30
361e6926-7799-4cb8-aca2-26067fa84fd1,169425d5-32ac-4488-a210-021c0121d514,12,HVAC,2019,7,24.13,40
481363d5-5c14-47cc-a561-f4f6fc276cc4,169425d5-32ac-4488-a210-021c0121d514,13,Fire Protection,1990,36,82.1,30
2e7be875-518c-44fa-8b45-f6107fb1c311,169425d5-32ac-4488-a210-021c0121d514,14,Electric,1996,30,62.58,40
0130519b-505d-4815-ac29-3fdd6ea7eee7,169425d5-32ac-4488-a210-021c0121d514,15,Furnishing,2003,23,67.89,20
77767cd4-adbf-4aa8-9cb4-69237d06f9fb,169425d5-32ac-4488-a210-021c0121d514,16,Protection,1989,37,50.56,10
ddd3bddb-d7fc-4dee-b321-fc5ae4796b75,169425d5-32ac-4488-a210-021c0121d514,17,Special construction,2013,13,73.64,10
494fbfc2-85b3-4d0c-9975-086b527c9192,169425d5-32ac-4488-a210-021c0121d514,18,Improvements,1997,29,77.86,10
8aac6877-5cab-48c9-b8ca-c50347062ab3,169425d5-32ac-4488-a210-021c0121d514,19,Utilities,1988,38,87.41,30
6996f37c-f7b1-4a8c-8cde-edd4f5219395,169425d5-32ac-4488-a210-021c0121d514,20,Distribution,2007,19,52.91,30
b2a5aef5-32d3-4691-bd73-1e00b96947d6,169425d5-32ac-4488-a210-021c0121d514,21,Other Construction,1992,34,78.45,30
23a71f49-2228-4b11-b7ea-a925d3a07a66,169425d5-32ac-4488-a210-021c0121d514,22,Special construction2,1983,43,52.63,30
2cdddc87-1617-49aa-9cc2-1fd3f4cee42d,fc798d88-819e-4c7f-84b4-fef7532f122f,1,Foundation,1985,41,59.22,60
84707d6e-d9df-4ab3-8e2c-01d022b0297c,fc798d88-819e-4c7f-84b4-fef7532f122f,3,Superstructure,2016,10,73.45,50
0eaacf5e-dc1f-47a8-9ede-c7a67e109927,fc798d88-819e-4c7f-84b4-fef7532f122f,4,Exterior Structure,2008,18,60.21,40
3d84a719-bd98-4c86-a76b-1dc1a9c90bbd,fc798d88-819e-4c7f-84b4-fef7532f122f,5,Roofing,1987,39,58.8,20
612ffb44-2e95-4eed-953a-d62ba754fa05,fc798d88-819e-4c7f-84b4-fef7532f122f,6,Interior Construction,2016,10,53.49,30
75444d0c-d298-49a4-8444-2460a2e78b68,fc798d88-819e-4c7f-84b4-fef7532f122f,8,Interior Finishes,2009,17,80.08,20
79bbd620-8c0a-48fd-a194-62d91a27f32b,fc798d88-819e-4c7f-84b4-fef7532f122f,9,Conveying,1988,38,53.39,10
3f4746b8-29b7-400f-b521-8df1183d444f,fc798d88-819e-4c7f-84b4-fef7532f122f,10,Plumbing,1994,32,84.81,30
baae6773-60c8-4bd9-9b09-5ac2213286b2,fc798d88-819e-4c7f-84b4-fef7532f122f,13,Fire Protection,1996,30,64.51,30
307a093d-2160-4e96-8179-b9702e6994d1,fc798d88-819e-4c7f-84b4-fef7532f122f,14,Electric,1999,27,39.81,40
2701897b-db9d-43e0-b114-8d14ba325867,fc798d88-819e-4c7f-84b4-fef7532f122f,16,Protection,1992,34,81.01,10
86ed6d14-4db4-450f-aae5-79a98eb8aa31,fc798d88-819e-4c7f-84b4-fef7532f122f,18,Improvements,2009,17,66.74,10
981659dd-9149-4814-969e-0f6c57134ee8,fc798d88-819e-4c7f-84b4-fef7532f122f,19,Utilities,2008,18,65.56,30
29a917bf-4990-4814-966b-440d622ea5f1,fc798d88-819e-4c7f-84b4-fef7532f122f,20,Distribution,1998,28,57.71,30
c9b54851-f4f6-41b8-b86f-34594880ad1a,fc798d88-819e-4c7f-84b4-fef7532f122f,21,Other Construction,2001,25,61.97,30
94055157-7fbe-486c-a814-3acff13bf95c,fc798d88-819e-4c7f-84b4-fef7532f122f,22,Special construction2,2024,2,64.91,30
236b8952-8080-4e77-97d6-3c64d43c0f04,c5e42637-9172-4456-ac7d-562d9a4cae0f,1,Foundation,2003,23,61.11,60
4e482892-6434-465c-880a-46f67ae33b8b,c5e42637-9172-4456-ac7d-562d9a4cae0f,2,Basement,2005,21,70.55,60
d88275f3-1914-4c03-826d-d1ae6ceef25f,c5e42637-9172-4456-ac7d-562d9a4cae0f,3,Superstructure,1984,42,63.96,50
e7f298bc-9f24-4414-8219-3df64ccc42f0,c5e42637-9172-4456-ac7d-562d9a4cae0f,4,Exterior Structure,1982,44,55.06,40
3448118d-3c22-4a63-a198-f4d507860478,c5e42637-9172-4456-ac7d-562d9a4cae0f,5,Roofing,2000,26,63.46,20
cc0ca7e1-eedc-4fb2-9fb0-ab3edb32f178,c5e42637-9172-4456-ac7d-562d9a4cae0f,6,Interior Construction,2013,13,67.32,30
fd04ac15-7451-409b-9ef7-2e6f919fd418,c5e42637-9172-4456-ac7d-562d9a4cae0f,7,Stairs,1990,36,54.67,40
f083a92c-4e42-4ce5-8aea-ec8b8d74e135,c5e42637-9172-4456-ac7d-562d9a4cae0f,8,Interior Finishes,2002,24,80.41,20
1098f234-a8b8-491b-a328-1eac58734c69,c5e42637-9172-4456-ac7d-562d9a4cae0f,9,Conveying,1987,39,81.52,10
e3062c8f-5782-4534-80b0-00613b975a2d,c5e42637-9172-4456-ac7d-562d9a4cae0f,10,Plumbing,1990,36,54.22,30
327e7f89-88ea-446a-9b18-d3b5800cce60,c5e42637-9172-4456-ac7d-562d9a4cae0f,12,HVAC,2019,7,82.68,40
e81607a1-0909-4284-aacb-23cd83b1a2f0,c5e42637-9172-4456-ac7d-562d9a4cae0f,13,Fire Protection,2011,15,30.7,30
8f396e63-bdec-48de-ad47-d42ee13fad9d,c5e42637-9172-4456-ac7d-562d9a4cae0f,14,Electric,1988,38,82.54,40
f1605bd9-4e15-4d71-8c33-b7b6d3a10028,c5e42637-9172-4456-ac7d-562d9a4cae0f,15,Furnishing,1971,55,62.6,20
b8a0da64-3300-4081-b71f-09931d73dbd2,c5e42637-9172-4456-ac7d-562d9a4cae0f,16,Protection,1978,48,63.74,10
205bce70-fcf1-49ce-bc78-2ec602101c24,c5e42637-9172-4456-ac7d-562d9a4cae0f,18,Improvements,1977,49,52.25,10
5bee874a-a7a2-468d-80cb-33ab9519bca2,c5e42637-9172-4456-ac7d-562d9a4cae0f,19,Utilities,2013,13,77.9,30
b93227db-040a-4274-bd0a-9019472d0f94,c5e42637-9172-4456-ac7d-562d9a4cae0f,20,Distribution,2015,11,75.84,30
09ffac7a-a709-4ab3-9ebb-d83c24f7802b,c5e42637-9172-4456-ac7d-562d9a4cae0f,21,Other Construction,1996,30,69.42,30
b4bd33f9-55db-453b-9fcc-7e80a5b6f484,c5e42637-9172-4456-ac7d-562d9a4cae0f,22,Special construction2,2000,26,58.01,30
4afb8145-5c43-4bcf-971c-4b3291b5ba38,ed12b5ce-7d98-4ceb-950d-072df83bc51a,1,Foundation,2022,4,53.31,60
047154e6-2091-43dc-9ee2-4cd8dd428332,ed12b5ce-7d98-4ceb-950d-072df83bc51a,3,Superstructure,2008,18,57.88,50
e7f63970-cefa-4e9a-9822-6b5ebd2a15a8,ed12b5ce-7d98-4ceb-950d-072df83bc51a,4,Exterior Structure,1988,38,60.3,40
badbe03c-2a32-43e6-b688-baf892fc933d,ed12b5ce-7d98-4ceb-950d-072df83bc51a,5,Roofing,1992,34,82.92,20
9398cd75-475d-463a-99b4-77cfbf96a316,ed12b5ce-7d98-4ceb-950d-072df83bc51a,6,Interior Construction,1958,68,84.39,30
b0dd7740-8a41-4061-ad36-2277fb172016,ed12b5ce-7d98-4ceb-950d-072df83bc51a,7,Stairs,1995,31,61.14,40
3a1faba1-2db2-401c-bdd9-a2f8f6bb0f37,ed12b5ce-7d98-4ceb-950d-072df83bc51a,8,Interior Finishes,1956,70,58.98,20
8770a128-4294-4957-bfa6-cf1236b5dd21,ed12b5ce-7d98-4ceb-950d-072df83bc51a,9,Conveying,2003,23,51.21,10
7ac5e0e2-7a60-424e-bb9b-32eddef365b6,ed12b5ce-7d98-4ceb-950d-072df83bc51a,10,Plumbing,1998,28,71.49,30
85b2ff70-3cef-4463-9810-9ddc1ae8fbfd,ed12b5ce-7d98-4ceb-950d-072df83bc51a,11,Art,1987,39,59.45,10
9fd5e644-2fb2-4f90-9415-a7188136e6f1,ed12b5ce-7d98-4ceb-950d-072df83bc51a,12,HVAC,1991,35,70.74,40
4674d7e6-bef2-4795-95a3-d7d28993d601,ed12b5ce-7d98-4ceb-950d-072df83bc51a,13,Fire Protection,2018,8,61.9,30
201e8aa8-654d-4dd6-a4c7-a271e48845fc,ed12b5ce-7d98-4ceb-950d-072df83bc51a,14,Electric,2011,15,85.87,40
e43dac5b-4a7d-4ca8-9994-49b91974578a,ed12b5ce-7d98-4ceb-950d-072df83bc51a,15,Furnishing,2009,17,74.09,20
2dbd394a-c12f-4d60-9f50-732d97f4243b,ed12b5ce-7d98-4ceb-950d-072df83bc51a,16,Protection,2012,14,58.36,10
b36ae3ca-1105-44c8-8fde-79f944303b04,ed12b5ce-7d98-4ceb-950d-072df83bc51a,17,Special construction,1997,29,78.92,10
9bbd93ad-6376-4d99-8f42-1b141e0a0f3e,ed12b5ce-7d98-4ceb-950d-072df83bc51a,18,Improvements,2000,26,73.71,10
2713f36b-1892-48c4-b2f7-b27e62fac08e,ed12b5ce-7d98-4ceb-950d-072df83bc51a,19,Utilities,2012,14,68.62,30
1e99d074-4e66-47b3-bd24-5721313e75b9,ed12b5ce-7d98-4ceb-950d-072df83bc51a,20,Distribution,1964,62,58.18,30
1a53f175-c9ec-495e-9d21-a2c0ea6526ce,ed12b5ce-7d98-4ceb-950d-072df83bc51a,21,Other Construction,1994,32,62.02,30
b278efb0-1726-45a7-9643-4af4b8d6bad4,ed12b5ce-7d98-4ceb-950d-072df83bc51a,22,Special construction2,2014,12,68.33,30
f4684898-b26c-41cd-b520-b60be84b85d7,6e38338f-5302-49e0-867c-b45f247cf1e7,1,Foundation,1964,62,55.92,60
24bfcba8-2ec0-4b65-a1ab-3336ab502b0b,6e38338f-5302-49e0-867c-b45f247cf1e7,3,Superstructure,1990,36,15.01,50
858deb56-9b15-4ae6-a1d2-35b49b591e09,6e38338f-5302-49e0-867c-b45f247cf1e7,4,Exterior Structure,2008,18,66.19,40
715f2515-e603-4a04-8caf-327efe693a93,6e38338f-5302-49e0-867c-b45f247cf1e7,5,Roofing,1989,37,66.81,20
f91d4d10-594f-48d2-b868-217415b4f9c0,6e38338f-5302-49e0-867c-b45f247cf1e7,8,Interior Finishes,2004,22,72.71,20
a74d2ff3-cfa1-4b20-b5f8-3c3196b78ae8,6e38338f-5302-49e0-867c-b45f247cf1e7,9,Conveying,1992,34,62.12,10
931d4f34-baaf-4b96-ad03-f8efc60589ba,6e38338f-5302-49e0-867c-b45f247cf1e7,10,Plumbing,2022,4,78.62,30
46a07a32-7d9c-4f2b-b82e-d2032aa0405a,6e38338f-5302-49e0-867c-b45f247cf1e7,12,HVAC,1988,38,70.61,40
85e8144b-3f1d-4bf7-b48b-d553f4e8d809,6e38338f-5302-49e0-867c-b45f247cf1e7,13,Fire Protection,2008,18,67.35,30
0d5793c4-6a94-4232-970e-41be8e9eb2a5,6e38338f-5302-49e0-867c-b45f247cf1e7,14,Electric,2023,3,83.41,40
7adbd670-0051-4e63-98c1-b82e00da8cd9,6e38338f-5302-49e0-867c-b45f247cf1e7,15,Furnishing,2018,8,58.59,20
193f739f-4f6b-4496-84ed-b437a5634432,6e38338f-5302-49e0-867c-b45f247cf1e7,16,Protection,1989,37,84.33,10
9b03709b-5377-4d24-bf47-0664d84dfefe,6e38338f-5302-49e0-867c-b45f247cf1e7,18,Improvements,1988,38,78.78,10
edafd33e-b5db-4fc2-b629-0af10db70d5e,6e38338f-5302-49e0-867c-b45f247cf1e7,19,Utilities,2014,12,50.0,30
6f9f8043-7618-45a5-8a81-925538e92f8d,6e38338f-5302-49e0-867c-b45f247cf1e7,20,Distribution,2007,19,84.03,30
3dbc2b7f-428b-4485-a296-8b91054f55f4,6e38338f-5302-49e0-867c-b45f247cf1e7,21,Other Construction,2008,18,64.11,30
28231249-0a97-4930-b63e-f283cd0ea7a5,6e38338f-5302-49e0-867c-b45f247cf1e7,22,Special construction2,2015,11,71.76,30
3cf2af2b-c9b1-4538-82a3-412c5b3fc688,5295ac99-6a9f-487a-83fc-b064ea6287ab,1,Foundation,2014,12,64.08,60
00eeefae-9757-4382-a03e-e464af9c8a1d,5295ac99-6a9f-487a-83fc-b064ea6287ab,3,Superstructure,1999,27,82.12,50
d38ebb11-a3f9-4f7c-aecb-521e5143c514,5295ac99-6a9f-487a-83fc-b064ea6287ab,4,Exterior Structure,2001,25,79.16,40
df2dc3f2-c466-49eb-aada-f144125b58ac,5295ac99-6a9f-487a-83fc-b064ea6287ab,5,Roofing,1958,68,60.16,20
5f9d3fd3-9951-42d1-82e3-070a97875ff5,5295ac99-6a9f-487a-83fc-b064ea6287ab,8,Interior Finishes,2016,10,47.56,20
517d6076-6ffe-42af-9e43-75f9ea6f95f3,5295ac99-6a9f-487a-83fc-b064ea6287ab,9,Conveying,1996,30,62.88,10
e8b66bf7-d26c-4f12-a8b2-23a65bfb9e91,5295ac99-6a9f-487a-83fc-b064ea6287ab,10,Plumbing,2005,21,59.95,30
29758c6d-cde9-4fc2-a28e-382168dfcb6e,5295ac99-6a9f-487a-83fc-b064ea6287ab,13,Fire Protection,2011,15,53.26,30
33b0750f-1d4a-4ab2-91c5-5bf42218f2f8,5295ac99-6a9f-487a-83fc-b064ea6287ab,14,Electric,1998,28,57.66,40
b07d7974-ec99-4524-9f45-cdafe57ccfe7,5295ac99-6a9f-487a-83fc-b064ea6287ab,16,Protection,2021,5,75.53,10
48a32b4c-59a2-452c-96a4-3eb056d7faf6,5295ac99-6a9f-487a-83fc-b064ea6287ab,18,Improvements,2005,21,75.23,10
f2fe01d4-ce0c-411f-9034-f62968cb0e41,5295ac99-6a9f-487a-83fc-b064ea6287ab,19,Utilities,1995,31,73.18,30
b2621844-4479-446d-864a-69e37b1ee150,5295ac99-6a9f-487a-83fc-b064ea6287ab,20,Distribution,2001,25,67.19,30
9354a362-a423-4be4-bf73-b6c10c7a7d6d,5295ac99-6a9f-487a-83fc-b064ea6287ab,21,Other Construction,2021,5,92.71,30
d2c31d4c-2be6-4ec3-a851-d0489d347bbc,5295ac99-6a9f-487a-83fc-b064ea6287ab,22,Special construction2,2000,26,73.76,30
154f1962-c3eb-4fc4-bffb-efca8609a6b2,70d4e085-27d9-46e6-af35-11a808bdd791,1,Foundation,1988,38,74.41,60
3f349888-fe48-4a2d-b44f-9ace68f7a64d,70d4e085-27d9-46e6-af35-11a808bdd791,3,Superstructure,2006,20,84.19,50
a36b0ab1-7284-484e-ba51-d2c4d4508949,70d4e085-27d9-46e6-af35-11a808bdd791,4,Exterior Structure,2003,23,70.39,40
beb4cbca-ec90-46ee-a044-abed1167f9c0,70d4e085-27d9-46e6-af35-11a808bdd791,5,Roofing,1998,28,87.14,20
ff287d0e-00db-43cd-bc3a-bcb6c06b8254,70d4e085-27d9-46e6-af35-11a808bdd791,6,Interior Construction,1962,64,78.56,30
be1b202e-fc3c-405b-9d19-bad2b1df4557,70d4e085-27d9-46e6-af35-11a808bdd791,7,Stairs,1995,31,72.82,40
79c93887-e323-46a9-b328-0be3114c1cef,70d4e085-27d9-46e6-af35-11a808bdd791,8,Interior Finishes,1980,46,69.19,20
629391c6-1664-46e5-acd9-2c9aaaea1c96,70d4e085-27d9-46e6-af35-11a808bdd791,9,Conveying,1995,31,67.9,10
0a623fa3-c450-4e5c-990a-ae1a75d65d70,70d4e085-27d9-46e6-af35-11a808bdd791,10,Plumbing,2012,14,63.47,30
e93d21c7-e451-4a2c-afd1-18f319d0e069,70d4e085-27d9-46e6-af35-11a808bdd791,12,HVAC,1994,32,6.67,40
11efa331-40b4-494a-9492-ea280183f653,70d4e085-27d9-46e6-af35-11a808bdd791,13,Fire Protection,1971,55,65.33,30
5ea712c2-db99-4b68-a5b7-1daff3cff6f1,70d4e085-27d9-46e6-af35-11a808bdd791,14,Electric,1991,35,69.62,40
dc73db1c-8fa4-4aa7-b409-03ea57273c42,70d4e085-27d9-46e6-af35-11a808bdd791,15,Furnishing,1955,71,56.13,20
3026f546-f529-4cca-9de7-5f4bb82bae38,70d4e085-27d9-46e6-af35-11a808bdd791,16,Protection,2013,13,55.99,10
34a2354a-3f5a-4836-b040-e7668e77f8bb,70d4e085-27d9-46e6-af35-11a808bdd791,18,Improvements,2020,6,82.89,10
e3b7ea06-638c-4ed1-94f6-b17e2a65a9de,70d4e085-27d9-46e6-af35-11a808bdd791,19,Utilities,2002,24,51.4,30
aff7b66b-5839-4759-b204-b42aaa3252d2,70d4e085-27d9-46e6-af35-11a808bdd791,20,Distribution,1997,29,74.73,30
6dda01c3-c3ce-4251-a9de-51596de3e7fb,70d4e085-27d9-46e6-af35-11a808bdd791,21,Other Construction,2002,24,73.93,30
a99a2690-54d7-4c27-979e-dbd1f7fda689,70d4e085-27d9-46e6-af35-11a808bdd791,22,Special construction2,1968,58,54.12,30
bf8ad171-48ad-43ae-b94f-3ad67d065d33,0a939815-ada8-4e0d-a03c-819b7916ab8d,1,Foundation,2006,20,80.39,60
ca38d337-2732-4d5c-8471-2691ef84f729,0a939815-ada8-4e0d-a03c-819b7916ab8d,3,Superstructure,2005,21,57.83,50
63e99fb2-beae-45e2-a41f-838b37b458bc,0a939815-ada8-4e0d-a03c-819b7916ab8d,4,Exterior Structure,1963,63,81.61,40
4661d9d1-3f7d-40e2-b5a6-cf3457804c8a,0a939815-ada8-4e0d-a03c-819b7916ab8d,5,Roofing,1976,50,73.65,20
5845a4cf-a8f8-400d-a364-1215ea6c044a,0a939815-ada8-4e0d-a03c-819b7916ab8d,6,Interior Construction,1980,46,69.8,30
62f5df7b-0924-47fe-919e-2626d66b1905,0a939815-ada8-4e0d-a03c-819b7916ab8d,7,Stairs,1968,58,61.46,40
d97f7e50-7bed-4238-9396-7c3ba4435317,0a939815-ada8-4e0d-a03c-819b7916ab8d,8,Interior Finishes,2010,16,66.84,20
94f3f5de-433f-42f0-9e66-f398c5b63a1d,0a939815-ada8-4e0d-a03c-819b7916ab8d,9,Conveying,2023,3,52.07,10
2eb08d18-2def-423b-a838-38a76c6eff77,0a939815-ada8-4e0d-a03c-819b7916ab8d,10,Plumbing,1983,43,61.06,30
b36afd87-85c7-48af-bc3b-587ebfc94f57,0a939815-ada8-4e0d-a03c-819b7916ab8d,12,HVAC,1995,31,89.99,40
32a2e010-2fbb-4472-be9a-b3857f6892d9,0a939815-ada8-4e0d-a03c-819b7916ab8d,13,Fire Protection,1982,44,74.71,30
2fa5e5ff-a2a8-4649-b0b8-97e67ee85d4b,0a939815-ada8-4e0d-a03c-819b7916ab8d,14,Electric,1996,30,56.43,40
84f68491-2ea9-4b2a-bddb-73ca0f936041,0a939815-ada8-4e0d-a03c-819b7916ab8d,15,Furnishing,2010,16,84.58,20
23f4892d-9e26-40d9-879a-faf17c33e6be,0a939815-ada8-4e0d-a03c-819b7916ab8d,16,Protection,2016,10,79.29,10
5922179f-e88f-4ed9-9a06-0590666464e2,0a939815-ada8-4e0d-a03c-819b7916ab8d,18,Improvements,1981,45,82.85,10
b6c9e1c0-1646-46c3-b041-3c5669c14ead,0a939815-ada8-4e0d-a03c-819b7916ab8d,19,Utilities,2021,5,68.87,30
40ebd060-750f-4ea3-bbb5-4da9c0eb9a6a,0a939815-ada8-4e0d-a03c-819b7916ab8d,20,Distribution,2024,2,73.12,30
b9a0b34a-9d0c-4ae8-bfbc-ea31313dc0e7,0a939815-ada8-4e0d-a03c-819b7916ab8d,21,Other Construction,1973,53,72.08,30
3421126b-d9ba-4770-ba17-c2b7e480450a,0a939815-ada8-4e0d-a03c-819b7916ab8d,22,Special construction2,1996,30,56.99,30
76751b76-85c6-41ec-93a3-1101db11d6e3,6fd8a788-e32b-49c1-a503-5d86e975ab44,1,Foundation,2015,11,73.01,60
9986f82d-e998-4655-be73-55902123dccd,6fd8a788-e32b-49c1-a503-5d86e975ab44,2,Basement,2021,5,66.1,60
6cead73d-4176-4cfc-81ec-5b2c0302430a,6fd8a788-e32b-49c1-a503-5d86e975ab44,3,Superstructure,1987,39,64.35,50
54f5e665-e221-41fa-8538-b04a048d18c8,6fd8a788-e32b-49c1-a503-5d86e975ab44,4,Exterior Structure,1983,43,75.86,40
